id,word,type,label
1469,'ll,O,20
1470,be,O,20
1471,responding,O,20
1472,from,O,20
1473,his,O,20
1474,own,O,20
1475,account,O,20
1476,(@ev),O,20
1477,.,O,20
1478,Make,O,20
1479,...,O,20

1480,I,O,20
1481,need,O,20
1482,a,O,20
1483,syringe,O,20
1484,of,O,20
1485,anything,O,20
1486,you,O,20
1487,want,O,20
1488,but,O,20
1489,which,O,20
1490,will,O,20
1491,switch,O,20
1492,me,O,20
1493,off,O,20
1494,till,O,20
1495,tomorrow,O,20
1496,noon,O,20
1497,",",O,20
1498,anyone,O,20
1499,??,O,20

1500,RT,O,20
1501,@high_n_fly,O,20
1502,:,O,20
1503,#FACT,O,20
1504,when,O,20
1505,you,O,20
1506,are,O,20
1507,comfortable,O,20
1508,with,O,20
1509,yourself,O,20
1510,nothing,O,20
1511,else,O,20
1512,matters,O,20
1513,nobody,O,20
1514,can,O,20
1515,tell,O,20
1516,you,O,20
1517,about,O,20
1518,yourself,O,20
1519,#HnF,O,20

1520,Lindsay,B-person,6
1521,Lohan,I-person,16
1522,allegedly,O,20
1523,failed,O,20
1524,her,O,20
1525,drug,O,20
1526,test,O,20
1527,.,O,20
1528,So,O,20
1529,not,O,20
1530,fetch,O,20
1531,.,O,20
1532,Quick,O,20
1533,",",O,20
1534,let,O,20
1535,'s,O,20
1536,all,O,20
1537,put,O,20
1538,on,O,20
1539,our,O,20
1540,shocked,O,20
1541,faces,O,20
1542,that,O,20
1543,23,O,20
1544,days,O,20
1545,of,O,20
1546,rehab,O,20
1547,did,O,20
1548,n't,O,20
1549,work,O,20
1550,!,O,20

1551,I,O,20
1552,remember,O,20
1553,when,O,20
1554,you,O,20
1555,all,O,20
1556,were,O,20
1557,thiiis,O,20
1558,big,O,20
1559,",",O,20
1560,you,O,20
1561,know,O,20
1562,?,O,20

1563,I,O,20
1564,have,O,20
1565,a,O,20
1566,strong,O,20
1567,hunch,O,20
1568,Adam,B-person,6
1569,will,O,20
1570,be,O,20
1571,a,O,20
1572,story,O,20
1573,on,O,20
1574,TMZ,B-tvshow,9
1575,tonight,O,20
1576,.,O,20
1577,Gulp,O,20
1578,.,O,20

1579,WEDNESDAY,O,20
1580,NITES,O,20
1581,WE,O,20
1582,CRANK,O,20
1583,IT,O,20
1584,UP,O,20
1585,AT,O,20
1586,VISIONS,B-facility,1
1587,LOUNGE,I-facility,11
1588,!!!!!,O,20
1589,18+,O,20
1590,NO,O,20
1591,COLLEGE,O,20
1592,ID,O,20
1593,NEEDED,O,20
1594,!,O,20
1595,LADIES,O,20
1596,FREE,O,20
1597,B4,O,20
1598,11PM,O,20
1599,!,O,20
1600,VISIONS,B-facility,1
1601,LOUNGE,I-facility,11
1602,(,O,20
1603,247,O,20
1604,1ST,O,20
1605,AVE,O,20
1606,HKY,O,20
1607,),O,20

1608,@angelportugues,O,20
1609,LMAO,O,20
1610,!,O,20
1611,When,O,20
1612,is,O,20
1613,tht,O,20
1614,one,O,20
1615,day,O,20
1616,?:,O,20
1617,P,O,20

1618,RT,O,20
1619,@PLLGirls,O,20
1620,:,O,20
1621,Episodes,O,20
1622,1-10,O,20
1623,of,O,20
1624,Pretty,B-tvshow,9
1625,Little,I-tvshow,19
1626,Liars,I-tvshow,19
1627,will,O,20
1628,air,O,20
1629,in,O,20
1630,the,O,20
1631,UK,B-geo-loc,2
1632,on,O,20
1633,October,O,20
1634,18,O,20
1635,!,O,20

1636,@Loserface_Laura,O,20
1637,when,O,20
1638,mike,B-person,6
1639,lets,O,20
1640,me,O,20
1641,know,O,20
1642,",",O,20
1643,I,O,20
1644,will,O,20
1645,let,O,20
1646,you,O,20
1647,know,O,20
1648,.,O,20
1649,I,O,20
1650,mean,O,20
1651,everyone,O,20
1652,might,O,20
1653,just,O,20
1654,switch,O,20
1655,out,O,20
1656,a,O,20
1657,lot,O,20
1658,.,O,20

1659,Such,O,20
1660,a,O,20
1661,shiny,O,20
1662,morning,O,20
1663,!!!,O,20
1664,Love,O,20
1665,It,O,20
1666,.,O,20
1667,Anyways,O,20
1668,",",O,20
1669,today,O,20
1670,will,O,20
1671,be,O,20
1672,very,O,20
1673,busy,O,20
1674,!,O,20

1675,@BornThisWayBaby,O,20
1676,thankk,O,20
1677,yhuu,O,20
1678,#monsterlove,O,20
1679,u,O,20
1680,just,O,20
1681,made,O,20
1682,my,O,20
1683,day,O,20
1684,:D,O,20

1685,Why,O,20
1686,hate,O,20
1687,on,O,20
1688,somebody,O,20
1689,for,O,20
1690,doing,O,20
1691,well,O,20
1692,when,O,20
1693,you,O,20
1694,can,O,20
1695,simply,O,20
1696,say,O,20
1697,great,O,20
1698,job,O,20
1699,and,O,20
1700,move,O,20
1701,on,O,20
1702,..,O,20
1703,[Haters,O,20
1704,u,O,20
1705,can,O,20
1706,kill,O,20
1707,yourself,O,20
1708,],O,20
1709,cuz,O,20
1710,ur,O,20
1711,losers,O,20

1712,If,O,20
1713,you,O,20
1714,are,O,20
1715,staying,O,20
1716,in,O,20
1717,Gainesville,B-geo-loc,2
1718,",",O,20
1719,come,O,20
1720,check,O,20
1721,out,O,20
1722,Costa,B-facility,1
1723,Lounge,I-facility,11
1724,TONIGHT,O,20
1725,!,O,20
1726,Say,O,20
1727,you,O,20
1728,are,O,20
1729,with,O,20
1730,salsa,B-person,6
1731,caliente,I-person,16
1732,and,O,20
1733,get,O,20
1734,in,O,20
1735,...,O,20
1736,http://fb.me/FZVzm8H9,O,20

1737,@jackjohnson,O,20
1738,where,O,20
1739,can,O,20
1740,I,O,20
1741,get,O,20
1742,the,O,20
1743,official,O,20
1744,set,O,20
1745,list,O,20
1746,to,O,20
1747,the,O,20
1748,show,O,20
1749,at,O,20
1750,Berkeley,B-geo-loc,2
1751,in,O,20
1752,Oct,O,20
1753,6th,O,20
1754,?!,O,20

1755,Check,O,20
1756,this,O,20
1757,video,O,20
1758,out,O,20
1759,--,O,20
1760,Three,B-musicartist,4
1761,Days,I-musicartist,14
1762,Grace,I-musicartist,14
1763,-,O,20
1764,Break,O,20
1765,(,O,20
1766,Official,O,20
1767,Music,O,20
1768,Video,O,20
1769,),O,20
1770,[,O,20
1771,HQ,O,20
1772,],O,20
1773,http://t.co/GOwCLQJ,O,20
1774,via,O,20
1775,@youtube,O,20

1776,Haha,O,20
1777,I,O,20
1778,seen,O,20
1779,a,O,20
1780,ped,O,20
1781,egg,O,20
1782,called,O,20
1783,a,O,20
1784,foot,O,20
1785,cheese,O,20
1786,grater,O,20
1787,today,O,20
1788,.,O,20
1789,I,O,20
1790,found,O,20
1791,it,O,20
1792,proper,O,20
1793,hilarious,O,20
1794,xD,O,20

1795,friday,O,20
1796,night,O,20
1797,missions,O,20
1798,iguess,O,20
1799,!,O,20

1800,Just,O,20
1801,got,O,20
1802,home,O,20
1803,from,O,20
1804,school,O,20
1805,.,O,20
1806,:D,O,20
1807,it,O,20
1808,'s,O,20
1809,friday,O,20
1810,guys,O,20
1811,"!,",O,20

1812,@ohy22SD,O,20
1813,Hopefully,O,20
1814,the,O,20
1815,Force,O,20
1816,will,O,20
1817,be,O,20
1818,VERY,O,20
1819,strong,O,20
1820,with,O,20
1821,the,O,20
1822,#Padres,B-sportsteam,8
1823,tonight,O,20
1824,.,O,20
1825,We,O,20
1826,NEED,O,20
1827,a,O,20
1828,win,O,20
1829,.,O,20
1830,#ScoreSomeRuns,O,20

1831,"""",O,20
1832,before,O,20
1833,we,O,20
1834,start,O,20
1835,",",O,20
1836,how,O,20
1837,old,O,20
1838,are,O,20
1839,you,O,20
1840,?,O,20
1841,HER,O,20
1842,:,O,20
1843,I,O,20
1844,'m,O,20
1845,15,O,20
1846,..,O,20
1847,old,O,20
1848,enough,O,20
1849,!........,O,20
1850,#FindTheNearestExit,O,20

1851,RT,O,20
1852,@ericjohnsalut,O,20
1853,"""",O,20
1854,Good,O,20
1855,Morning,O,20
1856,!,O,20
1857,Have,O,20
1858,a,O,20
1859,pleasant,O,20
1860,and,O,20
1861,happy,O,20
1862,day,O,20
1863,"!""",O,20
1864,http://dlvr.it/5Rh4w,O,20

1865,when,O,20
1866,did,O,20
1867,@thecodysimpson,O,20
1868,last,O,20
1869,tweet,O,20
1870,",?",O,20
1871,;),O,20

1872,@JoshRamsayArmy,O,20
1873,Kay,O,20
1874,sorry,O,20
1875,...,O,20
1876,Well,O,20
1877,my,O,20
1878,dad,O,20
1879,lest,O,20
1880,when,O,20
1881,i,O,20
1882,was,O,20
1883,3,O,20
1884,.,O,20
1885,He,O,20
1886,has,O,20
1887,issues,O,20
1888,.,O,20
1889,He,O,20
1890,held,O,20
1891,a,O,20
1892,knife,O,20
1893,at,O,20
1894,mom,O,20
1895,.,O,20
1896,I,O,20
1897,can,O,20
1898,STILL,O,20
1899,remember,O,20
1900,that,O,20
1901,...,O,20
1902,=/,O,20

1903,OH,O,20
1904,:,O,20
1905,Power,O,20
1906,nap,O,20
1907,.,O,20
1908,I,O,20
1909,need,O,20
1910,it,O,20
1911,.,O,20
1912,Its,O,20
1913,been,O,20
1914,a,O,20
1915,stressful,O,20
1916,week,O,20
1917,.,O,20
1918,I'm,O,20
1919,excited,O,20
1920,for,O,20
1921,xmas,B-other,5
1922,",",O,20
1923,haha,O,20
1924,.,O,20
1925,Goodnight,O,20
1926,.,O,20
1927,:),O,20
1928,http://bit.ly/9fQGkC,O,20

1929,Wow,O,20
1930,..,O,20
1931,saw,O,20
1932,pictures,O,20
1933,of,O,20
1934,Robert,B-person,6
1935,....,O,20
1936,spent,O,20
1937,2,O,20
1938,1/2,O,20
1939,years,O,20
1940,with,O,20
1941,him,O,20
1942,.,O,20
1943,Broke,O,20
1944,up,O,20
1945,4,O,20
1946,months,O,20
1947,ago,O,20
1948,&amp;,O,20
1949,I,O,20
1950,miss,O,20
1951,when,O,20
1952,we,O,20
1953,were,O,20
1954,perfect,O,20
1955,..,O,20

1956,RT,O,20
1957,@rockerfuckerak,O,20
1958,:,O,20
1959,What,O,20
1960,'s,O,20
1961,done,O,20
1962,is,O,20
1963,done,O,20
1964,",",O,20
1965,Just,O,20
1966,leave,O,20
1967,it,O,20
1968,alone,O,20
1969,",",O,20
1970,and,O,20
1971,don't,O,20
1972,regret,O,20
1973,.,O,20
1974,Sometimes,O,20
1975,somethings,O,20
1976,turn,O,20
1977,in-to,O,20
1978,dumb,O,20
1979,things,O,20
1980,.,O,20
1981,And,O,20
1982,that,O,20
1983,'s,O,20
1984,when,O,20
1985,...,O,20

1986,@N4T4YLOR,O,20
1987,he'll,O,20
1988,probaly,O,20
1989,have,O,20
1990,something,O,20
1991,completely,O,20
1992,different,O,20
1993,now,O,20
1994,!,O,20
1995,Hope,O,20
1996,your,O,20
1997,havin,O,20
1998,a,O,20
1999,good,O,20
2000,time,O,20

2001,We,O,20
2002,are,O,20
2003,one,O,20
2004,step,O,20
2005,closer,O,20
2006,to,O,20
2007,our,O,20
2008,new,O,20
2009,kitchens,O,20
2010,.,O,20
2011,We,O,20
2012,chose,O,20
2013,a,O,20
2014,maker,O,20
2015,and,O,20
2016,had,O,20
2017,official,O,20
2018,measurements,O,20
2019,taken,O,20
2020,today,O,20
2021,!,O,20

2022,@lofolulu,O,20
2023,RT,O,20
2024,@couponprincess,O,20
2025,:,O,20
2026,Please,O,20
2027,vote,O,20
2028,for,O,20
2029,me,O,20
2030,to,O,20
2031,be,O,20
2032,a,O,20
2033,Deal,O,20
2034,Pro,O,20
2035,in,O,20
2036,Chicago,B-geo-loc,2
2037,in,O,20
2038,November,O,20
2039,!,O,20
2040,TY,O,20
2041,http://bit.ly/cgmnoX,O,20
2042,-,O,20
2043,DO,O,20
2044,WHAT,O,20
2045,@LOFOLULU,O,20
2046,SAYS,O,20
2047,!,O,20

2048,@zeeDOTi,O,20
2049,i,O,20
2050,might,O,20
2051,join,O,20
2052,in,O,20
2053,if,O,20
2054,I,O,20
2055,make,O,20
2056,it,O,20
2057,home,O,20
2058,in,O,20
2059,time,O,20
2060,.,O,20
2061,:),O,20

2062,@DanaTennille,O,20
2063,that,O,20
2064,'s,O,20
2065,wazzup,O,20
2066,.,O,20
2067,congrats,O,20
2068,on,O,20
2069,your,O,20
2070,win,O,20
2071,in,O,20
2072,week,O,20
2073,1,O,20
2074,.,O,20

2075,@Terrysagirl,O,20
2076,love,O,20
2077,to,O,20
2078,",",O,20
2079,it,O,20
2080,'s,O,20
2081,iffy,O,20
2082,though,O,20
2083,",",O,20
2084,i,O,20
2085,don't,O,20
2086,wanna,O,20
2087,give,O,20
2088,up,O,20
2089,privacy,O,20
2090,for,O,20
2091,the,O,20
2092,guys,O,20
2093,.,O,20
2094,But,O,20
2095,after,O,20
2096,episode,O,20
2097,one,O,20
2098,",",O,20
2099,they,O,20
2100,should,O,20
2101,be,O,20
2102,on,O,20
2103,imdb,B-other,5
2104,;),O,20

2105,One,O,20
2106,day,O,20
2107,the,O,20
2108,things,O,20
2109,i,O,20
2110,say,O,20
2111,and,O,20
2112,do,O,20
2113,is,O,20
2114,gonna,O,20
2115,get,O,20
2116,me,O,20
2117,a,O,20
2118,nice,O,20
2119,slap,O,20
2120,..,O,20

2121,Shows,O,20
2122,Tonight-Local,O,20
2123,Natives,B-musicartist,4
2124,@TheMusicBoxLA,O,20
2125,",",O,20
2126,Primus,B-musicartist,4
2127,@ClubNokia,O,20
2128,Marina&amp;Diamonds,O,20
2129,@ElReyTheatre,O,20
2130,",",O,20
2131,Mystery,B-musicartist,4
2132,Jets,I-musicartist,14
2133,@TheTroubadour,O,20
2134,(,O,20
2135,via,O,20
2136,@TheScenestar,O,20
2137,),O,20

2138,@geek,O,20
2139,@borkware,O,20
2140,Somehow,O,20
2141,my,O,20
2142,iPad,B-product,7
2143,in,O,20
2144,Airplane,O,20
2145,mode,O,20
2146,with,O,20
2147,WiFi,O,20
2148,off,O,20
2149,has,O,20
2150,no,O,20
2151,problem,O,20
2152,connecting,O,20
2153,to,O,20
2154,internet,O,20
2155,.,O,20
2156,Time,O,20
2157,for,O,20
2158,a,O,20
2159,wipe,O,20
2160,or,O,20
2161,downgrade,O,20
2162,.,O,20

2163,Just,O,20
2164,listened,O,20
2165,to,O,20
2166,a,O,20
2167,24,O,20
2168,y/o,O,20
2169,kid,O,20
2170,from,O,20
2171,japan,B-geo-loc,2
2172,who,O,20
2173,won,O,20
2174,the,O,20
2175,national,B-other,5
2176,flat,I-other,15
2177,picking,I-other,15
2178,championship,I-other,15
2179,flipping,O,20
2180,amazing,O,20
2181,r/l,O,20
2182,august,O,20
2183,rush,O,20

2184,Pxleyes,O,20
2185,Top,O,20
2186,50,O,20
2187,Photography,O,20
2188,Contest,O,20
2189,Pictures,O,20
2190,of,O,20
2191,August,O,20
2192,2010,O,20
2193,...,O,20
2194,http://bit.ly/bgCyZ0,O,20
2195,#photography,O,20

2196,RT,O,20
2197,@ravenalexis,O,20
2198,Wanna,O,20
2199,meet,O,20
2200,me,O,20
2201,",",O,20
2202,@jessejane,O,20
2203,",",O,20
2204,@rileysteele,O,20
2205,",",O,20
2206,and,O,20
2207,@kayden_kross,O,20
2208,?,O,20
2209,Come,O,20
2210,to,O,20
2211,the,O,20
2212,Body,B-other,5
2213,Heat,I-other,15
2214,signing,O,20
2215,at,O,20
2216,Hustler,B-facility,1
2217,Hollywood,I-facility,11
2218,Sep,O,20
2219,23rd,O,20
2220,8-10pm,O,20

2221,Aggressive,O,20
2222,Kids,O,20
2223,With,O,20
2224,ADHD,O,20
2225,May,O,20
2226,Not,O,20
2227,Need,O,20
2228,Antipsychotic,O,20
2229,Meds,O,20
2230,http://t.co/JfGm0uH,O,20

2231,@KisssMyASS_,O,20
2232,when,O,20
2233,ya,O,20
2234,birthday,O,20

2235,RT,O,20
2236,@WakaFlocka1017,O,20
2237,:,O,20
2238,SO,O,20
2239,WHEN,O,20
2240,I,O,20
2241,GET,O,20
2242,ON,O,20
2243,106,O,20
2244,N,O,20
2245,JOKE,O,20
2246,AROUND,O,20
2247,YALL,O,20
2248,TALK,O,20
2249,ABOUT,O,20
2250,ME,O,20
2251,LIKE,O,20
2252,A,O,20
2253,DOG,O,20
2254,SHAWTY,O,20
2255,BUT,O,20
2256,WHEN,O,20
2257,I,O,20
2258,BUY,O,20
2259,"30,000",O,20
2260,WORTH,O,20
2261,SCHOOL,O,20
2262,SUPPLY,O,20
2263,N,O,20
2264,...,O,20

2265,I,O,20
2266,won,O,20
2267,an,O,20
2268,election,O,20
2269,today,O,20
2270,.,O,20
2271,It,O,20
2272,means,O,20
2273,I,O,20
2274,get,O,20
2275,to,O,20
2276,go,O,20
2277,to,O,20
2278,head,O,20
2279,office,O,20
2280,and,O,20
2281,have,O,20
2282,lots,O,20
2283,of,O,20
2284,meetings,O,20
2285,.,O,20
2286,It,O,20
2287,shall,O,20
2288,be,O,20
2289,tough,O,20
2290,but,O,20
2291,I'm,O,20
2292,looking,O,20
2293,forward,O,20
2294,to,O,20
2295,it,O,20
2296,.,O,20

2297,@TobyHymer,O,20
2298,you,O,20
2299,whittier,O,20
2300,kids,O,20
2301,have,O,20
2302,been,O,20
2303,on,O,20
2304,a,O,20
2305,public,O,20
2306,bus,O,20
2307,before,O,20
2308,:o,O,20
2309,?,O,20
2310,Haha,O,20
2311,jk,O,20
2312,!,O,20

2313,Ciroc,O,20
2314,it,O,20
2315,is,O,20
2316,dnt,O,20
2317,have,O,20
2318,a,O,20
2319,move,O,20
2320,tonite,O,20
2321,but,O,20
2322,imma,O,20
2323,make,O,20
2324,1,O,20

2325,Ima,O,20
2326,start,O,20
2327,going,O,20
2328,to,O,20
2329,the,O,20
2330,dr,O,20
2331,once,O,20
2332,a,O,20
2333,month,O,20
2334,so,O,20
2335,I,O,20
2336,get,O,20
2337,my,O,20
2338,moneys,O,20
2339,worth,O,20

2340,Toy,B-movie,3
2341,story,I-movie,13
2342,3,I-movie,13
2343,tonight,O,20
2344,on,O,20
2345,the,O,20
2346,lawn,O,20
2347,!,O,20

2348,The,O,20
2349,EYE,O,20
2350,of,O,20
2351,the,O,20
2352,Storm,O,20
2353,....,O,20
2354,The,O,20
2355,Calm,O,20
2356,Before,O,20
2357,It,O,20
2358,...,O,20

2359,waiting,O,20
2360,one,O,20
2361,extra,O,20
2362,day,O,20
2363,was,O,20
2364,a,O,20
2365,STUPID,O,20
2366,IDEA,O,20
2367,because,O,20
2368,now,O,20
2369,everything,O,20
2370,is,O,20
2371,super,O,20
2372,expensive,O,20
2373,AAAAAHHH,O,20
2374,.,O,20
2375,x_x,O,20
2376,*freakingoutkhsf*,O,20

2377,My,O,20
2378,dad,O,20
2379,is,O,20
2380,laughing,O,20
2381,because,O,20
2382,in,O,20
2383,some,O,20
2384,translations,O,20
2385,Mark,B-other,5
2386,14:30,I-other,15
2387,says,O,20
2388,:,O,20
2389,"""...",O,20
2390,Before,O,20
2391,the,O,20
2392,COCK,O,20
2393,crows,O,20
2394,"..."".",O,20
2395,I've,O,20
2396,never,O,20
2397,been,O,20
2398,so,O,20
2399,proud,O,20
2400,LOL,O,20

2401,@DrHubaEvaluator,O,20
2402,Not,O,20
2403,long,O,20
2404,ago,O,20
2405,I,O,20
2406,responded,O,20
2407,to,O,20
2408,a,O,20
2409,angry,O,20
2410,cardiologist,O,20
2411,whom,O,20
2412,I,O,20
2413,have,O,20
2414,known,O,20
2415,yrs,O,20
2416,.,O,20
2417,when,O,20
2418,he,O,20
2419,spit,O,20
2420,venom,O,20
2421,to,O,20
2422,the,O,20
2423,newspaper,O,20
2424,but,O,20
2425,I,O,20
2426,did,O,20
2427,it,O,20
2428,+,O,20

2429,Soo,O,20
2430,Glad,O,20
2431,its,O,20
2432,Finally,O,20
2433,Friday,O,20
2434,!,O,20
2435,Thiss,O,20
2436,week,O,20
2437,went,O,20
2438,to,O,20
2439,slow,O,20
2440,fo'me:/,O,20

2441,Movies,O,20
2442,Tonight,O,20
2443,?,O,20
2444,(,O,20
2445,:,O,20

2446,Is,O,20
2447,it,O,20
2448,cricket,O,20
2449,season,O,20
2450,?,O,20
2451,I've,O,20
2452,killed,O,20
2453,about,O,20
2454,20,O,20
2455,in,O,20
2456,the,O,20
2457,laundry,O,20
2458,room,O,20
2459,in,O,20
2460,the,O,20
2461,past,O,20
2462,week,O,20
2463,.,O,20

2464,Come,O,20
2465,to,O,20
2466,"""",O,20
2467,6th,B-other,5
2468,Biannual,I-other,15
2469,24,I-other,15
2470,Hour,I-other,15
2471,Prayer,I-other,15
2472,Focus,I-other,15
2473,"""",O,20
2474,Saturday,O,20
2475,",",O,20
2476,November,O,20
2477,13,O,20
2478,from,O,20
2479,10:00,O,20
2480,am,O,20
2481,to,O,20
2482,1:00,O,20
2483,pm,O,20
2484,.,O,20
2485,Mark,O,20
2486,the,O,20
2487,Date,O,20
2488,!!!,O,20
2489,http://fb.me/JyYXPmql,O,20

2490,A,O,20
2491,nigga,O,20
2492,not,O,20
2493,even,O,20
2494,startin,O,20
2495,tonight,O,20
2496,",",O,20
2497,they,O,20
2498,must,O,20
2499,be,O,20
2500,tryna,O,20
2501,get,O,20
2502,our,O,20
2503,bakc,O,20
2504,up,O,20
2505,QB,O,20
2506,hurt,O,20
2507,.,O,20
2508,smdh,O,20

2509,Apparently,O,20
2510,40,O,20
2511,days,O,20
2512,",",O,20
2513,1,O,20
2514,hour,O,20
2515,",",O,20
2516,49,O,20
2517,mins,O,20
2518,and,O,20
2519,36,O,20
2520,seconds,O,20
2521,to,O,20
2522,Doha,B-geo-loc,2
2523,....,O,20

2524,Having,O,20
2525,some,O,20
2526,coffee,O,20
2527,",",O,20
2528,the,O,20
2529,only,O,20
2530,way,O,20
2531,I'll,O,20
2532,make,O,20
2533,it,O,20
2534,through,O,20
2535,tonight,O,20
2536,.,O,20

2537,i,O,20
2538,wonder,O,20
2539,if,O,20
2540,our,O,20
2541,football,O,20
2542,team,O,20
2543,is,O,20
2544,gonna,O,20
2545,win,O,20
2546,their,O,20
2547,game,O,20
2548,today,O,20
2549,...,O,20

2550,I,O,20
2551,hate,O,20
2552,it,O,20
2553,when,O,20
2554,i,O,20
2555,forget,O,20
2556,that,O,20
2557,i,O,20
2558,wear,O,20
2559,glasses&amp;i,O,20
2560,go,O,20
2561,to,O,20
2562,itch,O,20
2563,my,O,20
2564,eye&amp;i,O,20
2565,hit,O,20
2566,my,O,20
2567,glasses,O,20
2568,-_-,O,20
2569,.,O,20
2570,not,O,20
2571,cool,O,20

2572,@SQicedragon,O,20
2573,How,O,20
2574,can,O,20
2575,I,O,20
2576,get,O,20
2577,the,O,20
2578,updates,O,20
2579,?,O,20
2580,I,O,20
2581,created,O,20
2582,a,O,20
2583,login,O,20
2584,for,O,20
2585,it,O,20
2586,today,O,20
2587,",",O,20
2588,will,O,20
2589,it,O,20
2590,let,O,20
2591,me,O,20
2592,know,O,20
2593,automatically,O,20
2594,next,O,20
2595,time,O,20
2596,?,O,20

2597,RT,O,20
2598,@GdnPolitics,O,20
2599,:,O,20
2600,RT,O,20
2601,@AlJahom,O,20
2602,:,O,20
2603,Blair,B-person,6
2604,:,O,20
2605,"""",O,20
2606,I'm,O,20
2607,gonna,O,20
2608,be,O,20
2609,the,O,20
2610,next,O,20
2611,Pope,B-person,6
2612,"""",O,20
2613,Brown,B-person,6
2614,:,O,20
2615,"""",O,20
2616,I,O,20
2617,won't,O,20
2618,stop,O,20
2619,you,O,20
2620,as,O,20
2621,long,O,20
2622,as,O,20
2623,you,O,20
2624,make,O,20
2625,sure,O,20
2626,it,O,20
2627,'s,O,20
2628,my,O,20
2629,turn,O,20
2630,next,O,20
2631,"""",O,20

2632,I'll,O,20
2633,go,O,20
2634,get,O,20
2635,some,O,20
2636,#sleep,O,20
2637,before,O,20
2638,some,O,20
2639,#TGS,O,20
2640,#news,O,20
2641,",",O,20
2642,later,O,20
2643,everyone,O,20
2644,x,O,20
2645,),O,20
2646,!,O,20

2647,An,O,20
2648,entire,O,20
2649,stack,O,20
2650,of,O,20
2651,papers,O,20
2652,has,O,20
2653,disappeared,O,20
2654,.,O,20
2655,I,O,20
2656,think,O,20
2657,that,O,20
2658,is,O,20
2659,a,O,20
2660,sign,O,20
2661,to,O,20
2662,wrap,O,20
2663,up,O,20
2664,for,O,20
2665,the,O,20
2666,week,O,20
2667,.,O,20

2668,Best,O,20
2669,day,O,20
2670,of,O,20
2671,school,O,20
2672,:),O,20
2673,haha,O,20
2674,i,O,20
2675,want,O,20
2676,a,O,20
2677,popsycle,O,20
2678,:,O,20
2679,x,O,20

2680,@VicapherIsDaddy,O,20
2681,ilike,O,20
2682,to,O,20
2683,call,O,20
2684,it,O,20
2685,that,O,20
2686,too,O,20
2687,.,O,20
2688,I,O,20
2689,dnt,O,20
2690,knw,O,20
2691,why,O,20
2692,people,O,20
2693,talk,O,20
2694,hella,O,20
2695,sht,O,20
2696,over,O,20
2697,tha,O,20
2698,internet,O,20
2699,',O,20
2700,imean,O,20
2701,iadmit,O,20
2702,ibe,O,20
2703,qassin,O,20
2704,hoes,O,20
2705,when,O,20
2706,..,O,20

2707,Ball,O,20
2708,Gowns,O,20
2709,:,O,20
2710,Becoming,O,20
2711,the,O,20
2712,Belle,O,20
2713,of,O,20
2714,the,O,20
2715,Ball,O,20
2716,.,O,20
2717,It,O,20
2718,'s,O,20
2719,easy,O,20
2720,to,O,20
2721,shine,O,20
2722,like,O,20
2723,a,O,20
2724,star,O,20
2725,when,O,20
2726,you,O,20
2727,know,O,20
2728,some,O,20
2729,basic,O,20
2730,tricks,O,20
2731,.,O,20
2732,http://bit.ly/d4s9RR,O,20

2733,dnce,O,20
2734,2,O,20
2735,day,O,20
2736,at,O,20
2737,skool,O,20
2738,2,O,20
2739,dau,O,20
2740,wuz,O,20
2741,kinda,O,20
2742,corny,O,20
2743,evn,O,20
2744,doe,O,20
2745,i,O,20
2746,dnce,O,20
2747,a,O,20
2748,lil,O,20
2749,bit,O,20
2750,ugh,O,20
2751,bored,O,20
2752,lke,O,20
2753,always,O,20
2754,whn,O,20
2755,is,O,20
2756,ya,O,20
2757,gurl,O,20
2758,neva,O,20
2759,nt,O,20
2760,trin,O,20
2761,2,O,20
2762,fin,O,20
2763,sunthn,O,20
2764,2,O,20

2765,Lmao,O,20
2766,.,O,20
2767,I,O,20
2768,have,O,20
2769,a,O,20
2770,feeling,O,20
2771,Imma,O,20
2772,get,O,20
2773,yelled,O,20
2774,at,O,20
2775,tomorrow,O,20
2776,.,O,20
2777,Big,O,20
2778,time,O,20
2779,.,O,20
2780,XD,O,20
2781,Ehh,O,20
2782,oh,O,20
2783,well,O,20

2784,n,O,20
